Biceps_X,Biceps_Y,Biceps_Z
3.0,-15.44,131.56
38.38,0.75,181.38
12.31,-32.69,194.5
24.37,-32.81,160.88
4.06,-25.69,129.38
1.63,-26.81,184.25
2.19,-17.19,111.19
65.94,3.75,105.87
3.44,4.38,84.5
67.87,4.0,102.0
10.69,-28.25,192.56
1.06,-21.12,120.94
8.13,-30.69,176.25
6.75,-27.94,159.38
-63.31,0.37,119.94
5.0,-20.81,127.69
-43.06,-13.06,126.25
7.56,-26.31,190.0
-20.56,-26.87,157.94
-52.0,-14.13,139.44
2.31,-14.5,102.75
-36.0,5.31,99.69
19.25,-18.12,187.69
6.44,-26.69,187.63
4.25,-25.25,134.81
2.88,-13.69,103.75
3.75,-28.81,157.88
0.44,-14.06,85.56
21.44,-29.87,160.31
65.56,1.75,114.37
-36.81,-13.56,143.63
21.5,-9.0,186.81
72.37,-10.44,159.06
40.25,-23.62,162.94
8.56,-27.12,194.19
5.13,-32.88,174.94
6.69,-23.19,180.25
3.88,-24.69,178.44
-47.44,-16.0,139.88
76.06,7.81,124.75
90.31,-12.69,148.25
-57.75,-10.0,132.63
20.62,-33.75,158.06
-27.5,-31.06,152.44
-61.75,-0.06,125.19
-39.13,-21.56,143.19
4.94,-28.5,169.69
4.38,-9.31,99.12
0.12,-14.06,84.37
71.87,-3.88,113.75
3.5,-8.44,95.62
-24.31,6.81,90.81
9.19,-28.31,196.06
-35.88,3.56,100.25
8.19,-27.12,182.5
42.56,-6.13,88.0
-1.88,-22.5,170.81
6.5,-30.62,196.81
6.38,-23.44,166.56
63.13,-20.31,168.94
1.25,-15.94,106.44
84.0,-18.56,145.81
47.0,-27.06,163.94
-36.94,3.5,98.12
1.63,-9.38,90.06
15.38,-29.62,157.06
-3.38,-16.87,94.75
-29.75,-29.81,151.5
3.19,-27.75,145.5
-15.31,-21.31,151.19
3.0,-11.69,94.0
-69.06,0.81,118.62
-34.44,-18.5,139.94
3.13,-17.12,119.62
69.19,-18.06,164.19
1.75,-33.06,156.38
56.44,13.25,181.75
7.75,-29.25,196.88
7.25,-26.19,164.88
12.0,-33.0,197.94
1.06,-15.06,92.94
32.63,2.31,189.5
2.0,-19.69,125.81
13.25,-28.37,200.56
83.62,-16.87,151.38
13.19,-31.87,155.88
46.38,-16.44,161.63
-37.31,-17.5,137.63
52.63,-23.0,159.63
72.06,2.81,130.63
25.12,-26.19,155.63
72.19,-15.69,150.25
-0.88,-14.38,87.56
17.06,-32.31,158.75
9.19,-31.56,194.44
34.75,-29.69,163.19
46.94,-21.94,163.06
-31.06,11.25,96.5
0.69,-15.81,101.81
12.94,-31.44,198.75
-43.5,-13.44,128.25
10.69,-30.81,181.69
21.87,-2.75,88.94
9.94,-17.25,178.06
43.88,-20.69,155.5
1.75,-23.12,161.44
67.75,-15.19,155.0
-20.44,-20.87,148.44
-39.81,-24.87,138.5
-60.5,-7.44,122.87
-15.94,3.88,88.44
82.62,-15.06,149.94
5.94,-27.5,147.63
6.56,-25.75,186.56
-39.5,-21.69,146.56
0.25,-24.19,125.75
0.19,-17.25,109.62
-23.0,-26.31,171.5
75.19,5.56,115.62
1.56,-11.56,85.44
37.69,6.0,182.13
-49.38,-16.06,141.0
76.06,-17.81,165.63
29.37,-25.44,158.25
80.62,8.44,131.06
0.75,-17.56,105.31
89.75,-13.13,148.94
10.0,-28.62,190.25
83.5,-19.25,143.69
6.31,-29.44,150.75
22.19,-8.25,183.06
-12.06,-27.75,168.5
31.25,1.75,96.25
-45.56,-13.5,142.19
77.44,1.19,132.5
14.25,-31.44,199.5
2.19,-24.44,133.0
73.25,6.13,158.88
1.0,-26.44,142.13
11.0,-34.19,194.19
4.44,-27.19,141.38
41.31,-2.38,85.0
6.69,-28.19,151.38
-26.5,-26.37,151.5
8.88,-25.37,188.25
2.69,-12.13,88.81
81.19,7.25,144.81
73.31,4.81,112.37
45.06,-24.19,160.44
-15.13,-32.56,149.69
38.38,-4.5,180.69
55.94,-18.44,162.06
48.81,-3.56,92.19
71.81,-13.69,156.44
50.38,9.38,172.81
0.56,-20.19,121.69
59.06,-18.56,158.0
-22.81,-25.06,150.63
-36.44,-18.87,149.06
1.12,-10.81,87.69
12.44,-34.81,164.38
-67.44,-0.12,117.69
73.06,-18.12,157.06
-48.25,-3.25,118.94
78.62,13.44,152.63
7.06,-32.94,186.81
-31.0,-22.56,148.38
9.31,-25.75,188.63
81.44,11.88,141.0
1.19,-32.38,154.19
9.19,-30.44,152.69
-40.56,-23.69,143.31
68.0,-19.5,165.06
76.25,8.31,120.62
-28.75,-29.56,143.06
1.88,-19.56,119.5
-14.69,12.56,88.75
83.5,-16.19,153.56
28.19,-26.25,161.94
12.44,-31.25,196.81
30.5,-30.75,163.13
76.31,-14.25,183.94
-0.81,-18.62,100.12
-12.31,-35.0,154.19
4.63,-32.69,159.88
63.88,2.63,103.12
39.94,-2.69,95.0
75.37,6.5,117.06
-1.5,-15.06,96.12
5.75,-28.81,187.0
-63.5,-7.44,122.25
4.88,-17.5,180.81
-0.5,-14.13,87.62
-2.38,12.13,86.19
14.25,-31.87,199.81
12.25,-30.44,186.56
6.38,-29.44,177.56
0.94,-14.0,88.44
1.75,-17.87,116.06
6.13,-25.62,169.81
-45.25,-17.12,141.0
40.81,1.88,179.19
-26.69,-18.81,153.38
36.5,-5.69,94.81
4.31,-22.75,139.5
3.25,-27.5,147.19
13.19,-31.12,200.44
7.44,-30.69,162.0
30.62,-4.69,93.62
5.38,-28.37,147.56
4.25,-21.5,154.06
-21.5,-28.12,153.44
-8.44,-22.75,159.06
1.31,-20.75,111.31
11.69,-20.94,156.31
11.13,-27.94,196.38
26.12,-4.13,171.69
72.31,18.12,168.06
72.0,11.63,169.13
-20.56,-25.56,170.56
6.94,-31.75,181.31
31.44,-25.56,161.75
4.19,-28.94,161.94
7.44,-13.63,85.19
1.19,-34.94,153.75
10.88,-32.69,191.19
9.81,-32.44,179.19
-43.5,-22.75,140.19
24.31,-3.13,88.06
0.06,-15.25,103.37
15.69,-29.5,158.19
74.81,-18.12,161.81
52.13,3.31,94.5
14.06,-33.81,181.63
29.06,-4.81,91.5
28.69,7.38,91.69
10.69,-25.31,156.19
-30.31,-26.5,145.94
63.13,-17.25,158.06
5.94,-29.56,171.06
4.5,-6.81,88.37
-39.38,2.19,104.06
4.31,2.56,86.19
9.0,-28.81,190.94
38.94,-24.25,162.88
-26.5,-29.0,149.88
0.75,-20.0,126.75
3.63,-28.69,193.81
-1.56,-24.56,129.06
-1.25,-16.75,98.31
46.56,-20.12,160.25
-52.0,-6.19,121.19
70.75,-19.56,168.56
-64.56,-4.25,123.69
4.94,-26.37,167.0
-5.44,-26.5,175.0
3.19,-23.94,172.44
3.06,-9.06,89.69
7.25,-27.5,184.69
43.38,-7.5,87.94
2.38,-11.81,99.0
6.0,-25.87,156.31
-57.38,-8.13,130.25
5.25,-28.37,173.56
-11.69,-21.12,153.75
4.06,-21.62,128.0
61.25,15.5,168.94
7.19,-26.56,189.56
34.44,-28.75,160.38
81.94,13.88,149.13
-67.94,-0.37,117.94
70.5,4.13,108.06
0.0,-17.5,106.5
34.69,-2.25,181.31
2.38,-19.31,128.88
4.69,-16.06,100.62
33.75,5.0,89.37
63.44,-16.75,161.31
9.38,-32.5,173.06
4.31,-18.44,120.06
25.37,-32.38,161.0
30.5,-23.12,155.69
5.19,-33.06,176.06
-55.25,-14.19,131.19
83.12,9.0,139.69
2.5,-13.81,99.37
11.19,-34.31,194.63
-41.25,3.63,105.0
1.44,-20.56,109.75
-3.75,22.69,91.5
1.37,-22.06,165.88
9.06,-25.94,194.88
2.0,-28.19,193.13
-14.94,-19.37,149.13
12.75,-32.0,190.94
2.69,8.69,84.69
15.38,0.0,85.37
0.0,7.0,87.06
2.81,-27.12,175.31
3.31,-23.62,165.81
25.0,-24.19,157.63
65.37,-20.87,161.63
1.25,-18.44,122.69
76.94,-15.0,151.25
8.19,-31.06,192.19
4.56,-17.19,105.62
-25.62,-18.31,147.38
-64.69,-3.13,122.94
52.31,-17.44,158.44
-48.75,2.31,119.94
12.0,-15.13,185.75
25.12,-30.69,163.63
85.56,-16.62,150.0
34.56,1.81,91.44
68.87,-14.69,160.94
-46.69,4.13,110.12
-6.5,-27.31,156.5
-63.75,-2.13,118.25
6.13,-21.31,154.56
24.25,-1.44,88.44
4.0,-8.0,96.25
-57.25,-11.5,134.56
78.5,1.12,120.06
6.69,-25.25,151.81
75.75,1.94,135.75
0.88,-27.0,189.75
-18.37,-34.31,169.06
51.06,-15.69,166.13
8.94,-32.5,182.0
2.19,-27.62,149.25
-47.88,-11.75,134.63
6.69,-24.12,170.5
12.5,-30.31,192.06
-11.25,-27.5,153.94
-65.25,-2.88,117.81
1.63,-18.87,120.75
-35.13,5.63,97.06
-20.81,7.31,89.44
61.56,0.31,102.75
85.12,-13.38,154.25
-0.25,-29.12,180.25
-62.63,-5.94,125.87
79.94,4.25,126.37
25.25,-6.5,94.12
-8.75,-19.5,174.38
59.63,-26.44,171.63
9.0,-3.81,88.94
26.44,-3.88,92.81
53.69,-22.87,159.69
84.0,-16.87,153.38
11.0,-30.37,195.5
23.06,-31.69,162.44
1.31,-12.5,92.37
83.0,11.38,137.5
-20.75,-31.62,151.44
14.25,-32.25,199.31
86.69,-16.19,151.19
0.81,-21.87,122.69
9.44,-31.12,196.13
83.62,-9.38,153.0
74.12,16.94,160.5
-63.38,0.25,120.06
2.38,-17.19,110.81
-42.56,13.44,94.56
7.75,-31.19,182.19
5.75,-23.12,156.75
-37.31,16.44,97.25
16.69,-5.38,90.25
38.88,-22.5,158.56
2.75,-26.75,148.56
-12.44,0.5,90.19
27.25,-21.12,159.44
-45.69,2.13,110.62
-64.37,-3.75,123.62
80.37,-17.12,154.25
68.62,3.06,120.87
-57.44,-9.13,126.69
76.94,8.63,118.87
2.38,-23.31,173.88
-41.88,6.19,102.5
-66.87,-0.31,114.69
-58.75,-9.06,131.5
1.94,-15.69,113.94
6.13,-33.25,158.94
12.94,-30.87,199.81
2.38,-13.38,100.25
14.75,-33.63,195.75
-15.63,7.81,90.5
85.0,14.63,145.63
-7.56,-25.31,174.75
-31.69,4.75,95.25
-5.88,-32.25,153.5
-25.12,4.0,92.81
8.94,-27.31,195.44
-47.94,-11.63,130.13
11.06,-28.37,197.75
8.88,-32.81,195.06
36.13,-23.5,157.56
3.88,-17.12,113.25
2.75,-28.56,141.88
56.63,-11.56,157.38
-24.0,13.5,92.69
23.31,-14.63,189.25
3.13,-19.31,120.81
6.69,-25.31,175.5
30.44,-8.06,189.88
50.75,-15.56,161.5
32.94,-3.69,89.69
84.87,-18.87,144.56
1.56,-12.31,88.12
-50.69,-12.81,132.56
75.12,3.25,122.44
-57.06,-10.25,127.62
-59.25,-6.19,127.75
-48.88,-9.81,133.81
8.13,-26.56,168.75
8.56,-24.94,187.06
81.62,7.25,123.25
13.13,-0.06,79.75
2.56,-24.56,142.44
5.38,-30.19,165.81
-6.63,-21.81,158.88
5.13,-25.25,181.81
9.44,-28.62,199.19
62.44,-12.44,162.56
-0.63,-15.5,90.12
-35.63,-18.25,138.75
11.5,-32.13,193.0
85.69,-13.44,148.31
81.56,11.44,139.63
1.25,7.88,87.62
-35.13,-15.25,136.75
84.94,10.19,141.19
-11.44,-21.94,152.31
9.0,-30.0,181.25
72.25,-13.56,156.5
11.94,-30.19,198.0
8.06,-31.31,183.69
43.75,3.88,179.63
66.75,-13.88,157.13
10.31,-32.44,187.94
9.38,-22.5,177.44
67.12,-15.38,154.88
4.94,-23.19,158.56
3.69,-25.62,140.38
4.44,-19.37,128.25
-43.44,3.06,105.12
59.63,-6.81,95.37
1.69,-20.12,146.31
67.37,5.88,168.81
27.37,-6.75,180.5
45.06,13.63,178.56
42.5,-4.19,91.31
22.25,-1.12,88.62
-40.56,-23.31,141.06
5.5,-28.37,154.69
5.44,-28.94,169.31
55.56,-2.44,98.19
5.25,-23.62,149.06
7.13,-28.69,195.13
51.88,4.13,101.5
53.06,-17.69,157.94
-55.69,-13.5,134.13
78.87,-17.0,154.19
83.94,-16.19,153.19
8.25,-30.5,184.81
5.63,-28.19,149.63
1.0,-7.75,96.19
26.94,-25.62,159.5
8.44,-28.69,196.94
61.38,12.44,173.94
8.25,-29.37,168.13
43.19,-26.94,159.75
52.31,-6.5,103.0
-38.19,-21.5,140.63
-20.0,-27.37,152.31
-41.5,-16.5,145.94
42.13,2.75,97.5
-67.87,-0.25,117.75
5.19,-27.12,189.75
-31.25,11.06,94.25
1.88,-19.5,124.75
-60.69,-11.13,126.06
-19.19,14.0,93.19
87.87,-15.0,153.13
88.0,-14.19,145.69
7.31,-26.62,157.94
75.94,-15.88,153.38
2.31,-23.25,159.81
0.44,-15.31,91.44
3.56,-23.56,127.06
12.63,-35.63,198.0
-0.06,-25.37,174.69
66.56,-9.56,155.31
82.0,11.5,136.31
-15.94,-34.0,150.38
-23.94,13.56,93.5
35.5,-26.0,160.69
3.94,-29.5,159.75
46.06,-6.19,101.06
7.56,-33.81,185.63
0.0,-21.19,109.19
59.31,-16.31,156.5
53.75,-4.56,104.87
84.37,-13.94,144.44
30.19,-26.12,162.38
6.56,-30.25,178.69
-31.56,6.25,94.87
-62.81,-5.94,126.5
66.75,-1.94,110.12
65.94,-15.88,155.13
56.38,11.94,178.94
4.63,-23.19,144.69
32.56,-27.12,157.25
-13.75,5.75,88.37
51.63,9.88,188.44
12.38,-32.19,189.0
0.63,-21.12,118.87
4.0,-26.81,175.69
0.19,-21.69,110.75
4.44,-26.94,157.44
77.44,-0.19,116.0
33.5,-4.31,90.0
5.56,-30.5,167.81
-23.62,-27.94,152.44
2.44,-12.69,97.12
-41.88,-22.19,139.69
53.19,-3.38,90.75
78.56,6.38,125.0
9.44,-11.19,179.38
2.94,-26.56,156.31
8.88,-31.56,185.94
-2.44,-21.87,173.63
0.56,-23.62,116.81
16.44,4.88,87.87
10.69,-33.0,187.44
84.25,-16.81,150.69
-48.75,-21.62,136.0
56.06,-23.25,161.63
7.88,-30.12,191.19
70.06,13.19,162.81
-9.69,-32.38,154.63
5.88,-26.0,194.38
-55.69,-9.5,133.94
-9.38,-26.56,169.5
53.25,5.81,186.88
3.31,-23.37,146.13
-57.44,-6.06,123.87
1.0,-17.5,140.44
1.69,-16.62,117.81
1.56,-23.31,158.0
8.88,-25.87,185.5
-41.31,-14.19,139.31
70.69,-17.56,163.75
4.56,-12.63,92.94
-67.56,0.0,120.62
7.31,-26.62,159.63
8.06,-30.87,190.25
25.37,-25.75,159.69
9.19,-26.19,195.81
7.38,-29.62,192.19
3.69,-21.56,154.38
11.13,-32.75,190.63
-8.88,7.81,85.81
1.88,-23.69,165.0
20.19,3.56,90.75
-62.44,-6.31,126.94
80.06,6.0,139.81
1.81,-22.94,116.87
38.19,-5.0,95.62
-62.0,-5.25,127.12
62.06,8.56,154.56
-25.5,-24.5,149.69
-28.81,-27.19,147.81
26.56,-3.94,92.5
8.44,-27.69,178.5
67.75,-1.12,106.81
57.0,-16.56,156.81
72.19,-18.81,161.94
-33.38,-18.94,141.0
-10.25,-18.75,173.31
63.94,-21.31,161.75
4.25,-18.5,116.81
2.06,-17.94,101.69
66.44,-0.56,109.69
-60.06,-7.75,123.5
2.44,-25.69,137.25
-26.81,17.0,92.31
82.94,13.81,147.44
2.56,-24.5,172.63
77.69,11.94,135.19
-39.63,-18.62,138.56
81.5,-16.94,155.69
8.63,-31.5,185.81
-33.94,-18.81,157.81
5.88,-30.25,194.06
58.0,-13.81,164.56
3.25,-25.5,175.25
-57.88,-7.69,129.69
74.06,-16.75,162.69
1.69,-16.31,101.69
-43.0,3.31,103.06
10.38,-28.62,195.06
4.44,-10.56,89.0
-67.31,-0.44,121.25
3.94,-13.94,176.63
-37.88,-26.12,143.25
79.87,11.38,147.88
4.44,-19.12,126.81
80.75,6.38,121.44
-58.56,-13.75,128.94
-47.31,-0.56,114.75
-47.69,-17.31,138.75
5.06,-28.12,175.63
17.56,6.0,87.19
-25.19,-26.87,147.69
-45.56,-16.94,140.5
-24.25,-27.06,147.94
32.69,-25.87,165.31
59.81,-20.19,156.88
1.88,-17.62,118.06
-50.0,-11.06,141.25
2.19,-10.44,95.75
79.62,14.5,161.75
-30.25,-28.06,142.06
47.94,4.56,168.81
7.25,-30.5,158.56
1.88,-11.56,87.12
7.38,-26.87,184.88
-22.0,9.69,90.19
53.06,-15.06,161.5
53.13,10.56,180.63
13.69,5.06,89.75
28.31,-28.06,156.88
78.87,6.81,140.06
8.06,-31.19,196.06
1.56,-11.25,94.81
1.06,-14.69,90.81
-59.0,-9.25,125.06
-26.81,-30.75,145.06
85.31,-16.87,149.0
3.56,-19.75,148.5
-18.06,-34.06,156.06
2.25,-16.0,107.62
4.63,-21.87,162.75
-44.81,-12.94,137.5
12.44,-31.31,191.75
0.25,-25.62,187.56
40.75,-6.31,87.69
-28.81,-29.69,147.75
-4.0,-28.37,172.56
-62.06,-4.69,121.56
2.88,-27.81,139.19
11.88,-30.06,198.38
4.94,-27.31,155.13
-21.44,2.81,92.06
-0.5,-17.5,96.44
-62.19,1.12,123.75
17.5,-19.5,187.06
10.13,-29.12,193.38
2.5,-25.69,133.38
76.5,-14.5,157.56
4.94,-25.44,182.31
3.25,-10.0,88.5
2.94,-12.94,94.56
7.25,-26.25,164.38
20.06,-31.06,162.0
65.81,13.06,179.69
3.5,-28.31,160.06
10.19,-27.81,173.0
80.81,8.63,144.06
79.0,6.63,133.31
44.5,-24.69,160.69
-35.94,6.88,94.19
9.5,-31.31,177.75
4.56,-16.44,103.19
78.5,7.25,132.0
4.44,-13.0,92.44
32.19,-27.44,160.5
54.5,7.0,175.25
71.19,-15.25,159.38
-53.94,-11.88,130.75
-44.0,-0.37,112.75
31.5,-2.63,193.06
3.5,6.38,87.19
-44.31,-21.19,141.0
-44.56,13.13,104.94
42.81,-28.06,163.5
2.38,-25.94,172.38
1.75,-24.12,137.75
8.81,-27.19,195.0
-46.5,-12.31,140.13
52.94,12.75,182.63
-1.56,-12.25,94.75
-39.31,-25.25,138.81
64.19,-19.94,157.5
78.06,-14.75,150.56
24.81,-8.94,193.06
69.94,-17.81,164.0
10.81,-28.25,193.88
50.56,-13.56,158.13
2.13,-22.19,128.81
-41.5,-20.5,142.75
-62.38,0.75,123.94
3.0,-10.25,89.37
-40.69,-17.37,130.88
46.75,14.19,178.06
-60.13,-11.88,126.81
67.94,0.94,107.87
-63.0,-2.38,118.44
3.88,-28.94,195.75
73.12,-10.31,158.63
-40.44,-15.0,147.31
28.75,-26.37,164.44
49.5,5.31,168.38
59.63,-21.94,161.75
67.87,13.06,163.88
3.38,-21.25,146.94
-7.31,-26.94,157.0
-26.62,-21.19,152.06
1.88,-27.37,186.44
-9.69,-35.19,157.75
77.75,-14.13,148.38
0.81,-19.75,125.06
8.19,-0.37,81.06
24.44,-2.38,87.0
83.37,12.25,150.94
8.88,-29.62,195.5
2.75,-18.75,162.44
76.75,-14.56,156.75
1.25,-19.12,124.69
-15.25,-31.62,154.06
50.25,12.44,174.44
-28.5,-28.12,156.44
5.69,-13.13,91.31
17.19,-10.06,182.06
7.44,-26.12,178.94
3.5,-29.75,150.0
-2.19,7.94,89.37
-66.56,-2.06,123.0
20.31,-26.25,159.19
5.56,-28.56,158.5
-26.69,7.25,92.87
54.5,-23.37,168.88
2.56,-24.19,176.0
5.88,-19.94,177.94
28.94,0.63,186.38
41.81,9.44,176.63
81.87,-16.94,155.19
0.75,-19.56,120.31
82.31,-16.94,154.56
11.63,-32.13,193.31
13.25,-33.0,196.75
-17.12,-26.81,165.56
15.0,-0.94,87.5
53.88,13.56,173.13
10.31,5.75,87.81
-42.94,-5.31,118.81
3.0,-21.44,138.31
3.5,-15.06,100.62
15.63,-32.38,158.63
7.25,-27.06,189.25
0.69,-10.06,85.75
4.63,-21.87,161.38
-26.62,-26.69,147.38
8.44,-28.25,188.69
70.69,6.81,146.19
-68.94,0.5,118.94
-59.31,-8.75,124.62
-47.88,-8.25,122.12
9.0,-30.5,195.38
-0.5,-33.25,157.75
-43.75,-2.13,114.12
7.75,-33.44,188.19
-43.88,1.0,109.75
87.69,-15.69,152.63
0.44,-20.69,123.19
1.12,-20.62,116.81
-18.81,8.0,92.0
-48.13,-15.94,138.56
63.19,-5.75,94.75
-9.38,-32.81,155.75
8.81,-28.12,192.75
84.94,9.69,139.19
45.5,8.5,183.81
-65.06,-4.44,126.06
-37.19,7.5,102.44
-47.5,-16.44,139.06
73.0,-3.69,105.56
3.38,-28.94,142.81
0.88,-29.31,157.06
1.56,-17.0,98.06
-41.06,6.44,103.62
-31.12,-26.06,147.0
79.25,-8.94,154.56
25.0,-27.5,158.19
76.37,2.75,116.75
55.88,-7.31,91.87
0.37,-14.5,87.25
84.25,7.75,133.25
-25.0,-30.06,150.0
4.31,-12.75,91.44
3.06,-16.06,105.62
-1.56,-17.19,100.06
-47.38,-1.12,116.75
3.44,-8.06,91.06
76.69,7.88,145.94
-13.25,-23.5,175.06
4.06,-30.25,180.5
31.25,-4.75,93.19
6.06,-31.25,164.44
-0.12,-20.69,114.44
3.06,-12.0,94.81
11.44,-33.25,160.19
10.94,-31.12,188.25
2.75,-15.19,100.31
71.0,6.38,144.75
-2.06,-1.31,88.69
85.0,14.13,144.13
-5.56,-31.0,156.81
56.13,12.31,184.44
-46.13,-7.0,125.62
75.87,-18.19,157.13
10.69,-32.94,191.56
-38.88,-16.25,150.13
-23.94,-29.0,148.19
1.63,-23.69,129.56
9.0,-28.87,167.56
32.25,3.19,186.56
3.19,-23.56,169.5
15.75,-29.87,159.31
56.13,-0.94,98.25
2.44,-16.12,102.75
-22.81,-26.12,152.06
8.56,-29.62,174.56
3.13,-24.31,126.25
-41.0,-22.12,145.5
1.63,-25.62,176.0
54.81,-22.06,160.31
62.88,-17.75,157.0
4.19,-24.87,176.0
-8.5,-32.0,152.75
49.0,6.06,188.75
-32.0,-26.5,141.38
44.25,-2.38,93.94
2.5,-12.31,94.25
60.88,-19.75,159.94
-45.25,-3.69,125.06
68.81,13.06,167.0
2.19,-23.81,171.69
24.56,-5.69,173.88
-62.88,-6.63,123.75
11.94,-30.25,197.06
-50.31,-1.88,114.81
73.12,1.31,114.0
83.75,-12.81,181.19
-45.31,-18.31,139.94
1.25,-15.06,98.06
-28.75,-28.75,148.5
35.63,14.31,175.19
31.56,-3.13,89.25
-25.19,-17.69,146.75
-63.31,-6.25,122.56
-16.75,-24.87,176.38
9.13,-27.5,195.88
38.44,-1.69,191.25
1.75,-21.81,153.44
30.37,-18.44,156.88
-8.69,-27.94,173.0
-47.38,-12.56,143.0
80.31,12.25,147.75
5.56,-26.44,157.31
-30.62,-24.31,161.38
-56.5,-15.88,131.31
4.88,-11.44,89.87
38.13,-4.5,92.62
4.75,-28.56,168.19
-39.5,-20.12,138.94
-39.44,-23.37,144.0
1.31,-19.81,132.69
-11.94,11.38,90.87
2.81,-20.94,112.87
-24.94,-26.56,152.75
17.69,8.19,86.56
-16.69,12.44,92.06
-47.5,-8.69,123.44
-52.13,-13.25,134.38
10.63,-28.75,198.44
-13.19,12.5,88.44
-47.5,-12.94,136.06
2.13,-18.19,113.81
52.63,-22.19,159.75
57.31,-16.0,157.06
14.69,-21.0,156.88
89.87,-12.88,148.31
4.63,-24.62,136.25
2.81,-28.25,146.44
31.62,-26.0,165.06
4.75,-15.81,99.44
79.31,-18.56,149.5
23.06,-10.56,192.81
5.88,-30.69,170.06
61.69,-14.44,156.13
50.38,3.81,182.38
0.25,-16.0,104.62
-42.94,-19.31,134.0
-6.56,-32.81,159.0
1.94,-23.56,171.25
-45.81,11.13,108.25
3.44,-9.69,105.0
23.19,-27.44,160.94
84.87,-16.31,152.88
-39.69,-19.62,144.31
3.31,-20.81,128.0
85.37,-19.25,143.63
1.19,-20.44,127.31
-45.38,1.63,118.19
-61.06,-3.13,124.62
9.0,-27.94,189.06
37.5,0.69,98.75
9.38,-26.19,190.25
11.0,-35.63,192.31
73.62,12.44,158.19
74.62,6.5,114.06
-31.0,-20.0,143.31
-43.25,-7.5,115.62
20.0,-1.19,86.69
0.75,-13.13,94.62
-47.94,-4.88,130.88
10.0,-31.87,155.44
32.63,-32.81,167.25
65.81,17.44,176.81
-40.75,-24.37,137.94
-53.25,-3.88,131.25
45.69,4.94,180.63
70.81,18.0,169.88
43.88,-21.94,159.81
6.38,-31.06,178.44
-41.25,7.88,103.19
7.0,-25.5,175.88
-1.88,-33.25,157.94
80.75,13.56,142.81
11.69,-31.44,192.5
43.75,-2.63,85.94
65.56,-2.63,109.0
86.44,-17.37,147.44
-13.25,-28.31,153.56
12.69,-35.56,198.44
65.44,-16.69,153.44
2.75,-8.81,87.06
-46.06,-13.63,126.37
8.13,-27.19,136.44
0.56,-25.81,177.94
-45.06,-11.38,122.69
-57.56,-11.0,127.56
3.38,-19.06,122.0
-31.06,-23.0,148.75
-0.44,-18.12,100.56
-45.0,-17.44,142.69
2.19,-24.06,152.38
-0.25,-25.31,173.81
2.81,-21.12,144.69
-33.06,-23.87,146.25
58.94,-3.19,99.31
55.44,14.88,183.94
4.94,-12.81,102.06
67.94,-0.5,106.37
-34.25,-23.19,142.81
9.38,-20.87,175.94
2.25,-13.5,87.94
-61.94,-3.63,122.62
0.94,-10.5,86.37
61.56,-20.31,165.44
-21.94,-30.87,147.31
-62.5,-5.0,121.12
9.44,-34.94,163.56
-0.94,-34.94,153.31
8.63,-29.62,194.63
14.06,-27.5,160.13
73.75,-13.88,159.5
64.25,12.75,181.25
3.25,-25.25,145.38
-33.38,-22.31,145.31
-23.25,-24.87,164.31
-4.06,-25.37,172.19
57.75,-18.69,155.75
-46.38,6.63,102.31
-35.06,23.75,100.37
5.75,-24.69,147.5
21.37,-12.19,192.5
75.56,-16.31,156.44
63.25,-13.5,160.88
4.56,5.0,84.12
82.69,-18.5,146.31
-16.75,6.69,89.31
-67.62,0.0,120.69
-24.37,-25.87,154.25
-65.87,-1.0,115.5
9.38,-30.94,196.38
34.13,3.31,95.75
86.75,-16.19,151.13
11.0,-31.56,191.94
20.31,-23.0,165.25
6.13,-13.94,93.31
7.5,-30.37,194.94
10.75,-31.12,187.25
36.44,-28.69,161.94
-21.56,-28.5,161.38
-20.5,14.0,93.81
5.94,-28.19,145.06
-12.94,-19.56,155.25
4.38,-8.88,97.94
-56.06,-16.25,131.69
60.63,-20.69,166.44
-63.13,-4.38,120.31
33.13,-26.69,161.06
-53.69,-8.69,127.19
-0.44,0.56,87.44
1.5,-24.19,140.06
86.25,-15.13,155.0
16.25,-26.69,158.69
-47.38,-17.81,132.81
78.25,8.81,138.44
9.13,-28.37,194.44
4.13,-29.75,163.44
60.69,-20.31,165.44
0.94,-25.31,142.5
56.38,-19.31,163.75
49.5,0.25,96.37
-45.94,-1.88,116.81
7.56,-31.56,158.94
3.31,-22.75,116.62
80.5,-13.38,149.25
76.87,10.0,144.69
21.37,-0.75,87.87
37.88,-3.63,90.75
13.31,-33.31,197.0
6.5,-23.75,168.94
8.88,-28.44,159.0
4.19,-31.75,165.0
-45.5,-18.0,140.69
2.75,-21.5,111.81
85.87,-14.69,155.06
13.31,-33.81,198.19
-48.63,-18.37,136.56
13.0,-30.31,198.38
-16.62,-29.0,165.75
12.38,-35.56,197.0
-14.38,-29.75,154.25
85.44,-14.94,156.13
-23.0,8.63,92.75
77.81,10.06,160.75
42.94,-25.06,160.56
8.38,-33.06,175.81
77.87,4.19,129.94
1.5,-23.69,134.44
47.69,-5.56,97.81
4.81,-14.19,90.06
43.19,-7.06,89.81
-21.19,-20.12,168.56
4.13,-28.69,186.5
-47.69,-18.87,137.75
54.38,13.0,175.19
13.38,-27.69,160.13
3.0,-29.75,155.94
48.88,-23.62,160.94
