Shoulder_X,Shoulder_Y,Shoulder_Z
22.25,7.31,136.25
4.5,-10.38,138.19
-0.25,-30.37,146.88
1.12,-20.06,153.31
23.75,10.44,138.06
-0.06,-28.5,176.31
4.88,-21.87,158.69
33.25,-18.94,167.63
35.81,4.75,143.81
18.44,-27.31,163.81
25.06,6.25,132.56
36.06,1.69,161.0
-49.0,-27.94,136.69
-51.44,-29.75,123.19
2.56,-12.56,128.06
5.5,-25.31,172.63
45.13,-20.31,158.88
3.13,-20.81,179.5
-21.25,-8.44,129.38
-50.13,-30.31,130.19
-2.69,-23.12,172.06
-5.5,-23.0,176.63
23.5,-9.88,176.5
40.94,-21.06,151.94
42.06,-5.25,175.69
5.94,-26.0,185.5
-45.38,-32.63,132.38
43.69,-4.81,173.13
0.06,-28.12,175.69
7.44,-7.94,125.69
4.0,-9.25,134.94
42.69,3.19,160.81
30.44,-21.31,149.44
-48.81,-25.87,133.63
39.5,0.81,152.0
-18.31,-13.31,131.88
-9.94,-26.87,158.0
-21.0,-13.13,129.88
4.94,-17.06,165.63
-25.5,-17.06,131.56
7.81,1.75,131.56
-25.31,-34.06,142.44
6.75,-26.19,178.31
-48.0,-31.56,128.94
10.06,-26.12,171.31
-3.44,-29.44,153.25
-0.69,-18.0,168.69
28.31,-24.0,155.94
-26.56,-22.19,137.63
-3.88,-29.25,186.38
2.06,-29.5,147.56
38.5,-3.31,176.25
1.88,-26.56,184.81
-2.69,-29.75,186.56
2.31,-12.81,141.44
-0.25,-22.94,174.13
-6.88,-32.13,146.31
-49.69,-30.62,130.88
40.81,-0.44,161.31
44.0,2.56,159.56
-40.5,-34.94,130.88
2.56,-11.13,138.5
-48.63,-27.56,134.94
-3.0,-30.62,162.19
2.25,-10.38,139.31
-22.37,-15.56,132.0
6.5,-26.06,162.31
2.94,-6.56,120.19
17.12,7.13,134.5
-3.88,2.63,125.31
3.25,-18.19,159.25
29.0,-3.38,176.19
8.63,-20.12,159.25
24.62,11.19,141.31
-32.94,-33.13,143.88
5.38,-19.56,178.13
-1.37,2.25,127.31
-44.19,-33.75,131.31
1.63,-26.87,183.81
-20.56,-22.12,135.31
0.81,-23.56,175.75
42.44,-4.13,174.19
6.25,-11.13,133.94
44.0,-4.69,168.75
37.25,1.25,149.5
-3.63,-25.69,185.19
3.06,-28.62,185.06
41.06,0.0,178.19
-44.19,-32.13,137.63
36.44,-23.81,164.06
-13.5,-32.81,155.75
3.38,-13.31,144.44
-14.31,-6.56,128.63
46.19,-14.31,167.75
2.75,-26.31,176.38
5.69,-7.06,130.13
-36.06,-35.0,140.0
-20.12,-27.06,159.63
4.63,-6.88,127.0
45.63,-0.06,176.5
39.81,-21.37,151.81
0.0,-27.19,177.94
-3.19,-22.69,173.19
44.19,-1.94,171.63
39.38,0.31,168.13
0.56,-29.12,148.69
-52.0,-27.25,131.31
-2.81,-17.81,161.81
2.38,-20.31,174.06
-1.37,-17.56,155.19
-15.19,-1.31,127.87
3.81,-7.31,123.06
12.13,-27.75,163.19
6.94,-26.0,162.44
4.38,-11.5,143.94
4.88,-12.06,129.63
5.44,-25.19,171.5
44.25,-14.63,149.56
12.38,-24.94,162.94
2.5,-20.06,173.63
-1.19,-23.12,174.0
-20.19,-20.06,139.56
7.5,11.5,120.87
31.69,-7.88,175.56
3.13,-25.31,173.44
-20.87,-34.44,154.31
26.31,-21.87,153.38
-2.69,-27.87,161.94
5.88,-21.37,178.38
-7.69,-30.06,152.5
-18.87,-4.44,125.25
1.25,-27.94,182.06
-12.5,-28.0,160.0
2.38,-11.44,139.31
2.63,-16.06,146.5
-17.69,-31.62,147.38
-3.31,-25.87,177.75
-42.44,-34.69,126.37
-1.63,-27.12,183.31
47.25,-5.0,177.63
3.75,-5.25,129.63
5.81,-23.75,168.31
34.38,-20.12,153.56
-33.69,-35.69,135.88
29.44,3.56,137.88
-1.88,-9.38,125.94
40.0,-20.25,162.06
-13.31,-2.75,125.94
2.38,-5.56,121.06
-51.63,-29.0,116.56
-0.44,-29.87,181.0
37.13,-2.06,180.0
-0.31,-9.56,120.81
1.75,-10.63,134.13
-6.5,-1.0,127.62
-6.13,-26.56,171.0
-9.81,-1.31,123.19
-47.63,-32.56,125.56
-8.88,0.5,126.25
0.19,-28.19,185.0
-13.75,-7.94,127.75
-12.75,-2.06,126.0
11.88,-27.69,155.5
-49.13,-27.5,134.5
17.19,-27.69,156.75
41.0,-17.87,155.38
7.5,5.56,132.19
-0.37,-22.44,168.38
1.19,-18.44,177.88
37.56,6.19,153.38
41.44,-17.56,169.06
3.56,-8.88,130.81
1.12,-20.87,172.06
33.0,2.06,148.38
-28.19,-37.44,138.5
3.63,-17.06,176.94
5.0,-7.31,128.56
6.0,-26.0,161.13
41.94,-3.44,175.38
1.88,-25.94,173.88
-9.44,-32.81,158.06
4.25,-8.06,127.62
-33.56,-30.69,152.13
1.56,-18.81,175.88
-10.44,-2.69,128.19
-35.31,-22.69,137.81
3.56,-28.62,181.25
-16.25,-15.31,129.56
3.44,-9.25,135.0
-50.63,-30.37,119.94
5.75,-19.12,156.69
-15.81,-26.12,168.81
-2.31,-24.87,175.63
7.56,-17.62,151.75
-16.5,-30.19,154.94
7.94,-16.37,150.31
-34.56,-34.81,139.88
30.56,-9.75,180.5
-16.87,-19.94,134.63
44.38,-20.0,161.56
1.5,-11.0,134.81
7.5,-8.94,129.13
-52.81,-28.31,114.87
0.88,-14.25,141.25
-32.19,-34.69,142.56
1.75,-19.06,166.38
-32.81,-35.69,132.13
5.94,-6.5,128.81
39.81,1.44,146.56
0.12,-28.5,184.06
-0.88,-19.69,160.81
-53.13,-28.06,117.06
-19.25,-16.94,136.5
0.0,-26.06,166.38
33.25,-6.81,176.0
41.5,-19.19,153.44
-6.25,-28.12,159.06
46.75,-2.06,168.38
4.63,-15.81,148.63
-2.13,-29.87,185.06
45.44,-17.69,151.88
3.06,-7.81,121.81
-38.19,-33.38,140.94
-5.13,-28.69,150.13
12.25,-17.19,178.56
45.06,-18.12,156.13
41.56,-21.56,161.19
0.06,-26.87,186.31
5.19,-28.56,180.44
2.13,-7.69,120.25
3.31,-26.75,168.44
-0.31,-26.69,176.06
-1.0,-27.19,185.5
-42.88,-29.75,143.75
-46.5,-34.25,127.12
29.25,4.88,138.13
5.56,-6.63,128.44
0.31,-22.44,164.25
-41.0,-27.87,148.56
-17.62,-7.31,126.94
42.69,-16.5,149.69
-9.06,0.44,128.88
6.63,-23.94,167.0
3.75,-14.38,145.63
3.5,-26.06,177.0
-0.94,-26.12,184.88
-23.06,-32.81,150.0
-33.0,-25.37,143.25
0.88,-12.19,151.88
-23.31,-31.5,157.38
0.44,-27.25,184.63
20.19,-14.19,180.63
5.06,-19.56,157.38
48.69,-14.69,170.94
10.19,-12.25,182.31
4.19,-14.38,132.81
-2.38,3.25,125.62
-22.75,-27.56,154.56
29.5,-8.06,176.0
25.12,-12.88,172.31
-2.56,-30.37,146.13
35.19,-5.31,171.5
-27.69,-12.06,130.81
43.88,0.31,155.88
7.19,-21.87,162.19
-40.0,-31.75,146.44
-0.81,-29.31,173.63
-12.13,-18.31,130.25
4.31,-27.94,182.0
18.75,7.94,132.75
1.94,-20.25,165.75
-16.62,-11.13,131.13
-16.0,-21.31,137.75
42.81,-17.0,149.75
-18.69,-14.38,132.31
-18.75,-29.62,167.0
4.44,-26.0,163.13
45.56,-3.81,180.31
10.69,-16.5,154.25
2.38,-10.06,124.25
34.63,-6.25,181.31
7.13,-19.75,159.31
46.88,-13.56,167.94
6.31,-12.88,143.44
39.31,1.31,146.94
-13.19,-24.75,153.63
-20.56,-7.25,129.31
0.25,-26.0,180.0
1.31,-16.62,159.38
2.94,-6.63,125.44
-41.13,-32.19,137.94
-6.94,-30.06,145.88
42.44,-2.94,168.69
40.63,-4.31,181.31
-12.13,-1.44,126.06
0.06,-19.44,179.19
45.13,-17.25,153.88
16.81,-22.75,147.19
34.0,-20.25,164.88
21.5,-5.75,177.56
-13.31,0.0,129.81
-38.31,-34.5,127.62
42.56,4.13,171.31
0.0,-25.69,180.69
49.63,-15.06,169.13
2.5,3.13,128.5
-13.44,-28.69,152.06
-3.25,-22.5,175.5
-43.25,-29.62,143.19
0.12,-28.5,181.81
39.13,0.63,166.63
31.56,-10.44,175.75
5.56,-26.37,185.44
7.38,-22.56,173.88
5.69,-16.44,162.88
27.44,8.06,140.19
31.5,1.88,147.56
-0.69,-26.44,163.81
3.75,-9.94,128.19
26.0,5.44,133.88
-42.81,-33.0,133.94
42.75,-17.94,164.56
-9.75,-2.81,127.37
38.63,0.63,173.69
10.81,-27.31,158.38
-45.56,-32.13,136.13
43.63,-1.0,167.81
3.38,-9.5,132.81
-12.13,-30.62,159.81
2.13,-26.06,164.0
-0.63,-27.5,181.13
-0.06,-25.31,173.44
48.44,-14.5,170.0
41.56,-19.31,153.38
-46.94,-27.0,139.19
-16.56,-31.31,149.75
-19.25,-16.12,135.0
2.75,-26.56,162.88
24.56,-21.25,163.19
36.81,-6.44,169.75
1.88,-18.44,165.69
14.19,-23.0,165.06
-2.56,-26.69,185.19
-11.75,-29.56,159.25
-38.5,-33.88,137.19
46.0,-12.31,168.94
45.0,-15.0,178.94
37.56,1.12,150.19
22.31,-21.44,166.31
40.69,-1.37,167.06
37.5,-23.37,163.63
21.62,-26.56,157.06
39.25,0.94,151.63
-51.63,-25.56,133.94
-3.13,-27.44,177.63
8.75,-14.06,146.19
2.63,-9.75,135.63
-32.81,-21.12,142.31
-1.81,-28.12,183.44
-17.5,-35.25,141.94
-13.5,-29.0,158.5
-23.06,-33.69,147.75
31.81,-2.19,182.25
-52.88,-28.19,125.94
5.06,-6.13,125.19
-2.88,-29.12,185.31
-18.5,-29.25,155.38
-11.25,-31.94,148.81
-36.63,-32.19,131.75
-2.63,-29.44,186.13
8.06,-10.81,139.25
2.19,-16.37,153.06
-35.06,-35.06,143.75
-36.56,-28.19,153.5
44.19,-3.56,174.13
-0.63,-19.37,172.38
8.56,-10.38,130.63
4.19,-13.69,139.94
26.69,5.69,134.06
32.88,-9.25,181.19
1.81,-28.25,184.0
34.81,-0.56,159.94
39.44,2.75,167.13
-19.37,-35.63,141.0
-55.13,-27.19,122.81
6.5,-15.19,148.31
24.25,5.44,134.06
-43.75,-29.44,142.44
4.5,-11.0,139.88
30.56,-18.25,165.75
3.0,-18.0,152.38
3.0,-9.06,124.81
-18.37,-24.75,157.31
6.19,-20.5,171.06
-7.69,-32.81,158.81
-23.06,-16.12,130.31
22.0,-26.56,164.0
40.31,-21.25,152.13
6.38,-8.75,136.19
33.31,-22.94,151.06
7.44,-8.75,128.0
-0.25,-17.62,163.19
-21.31,-35.38,153.56
-19.56,-15.56,127.62
43.75,-4.56,172.75
-14.56,-0.88,129.69
5.19,-9.94,128.5
3.44,-28.81,182.75
42.81,-2.25,159.0
-16.44,-22.06,144.69
-42.63,-31.06,143.75
-1.81,-21.25,168.88
-11.19,-24.37,156.5
1.56,-13.0,142.38
7.19,-28.06,183.25
-27.87,-23.87,144.5
1.81,-11.75,133.69
2.63,-9.88,120.56
26.56,-12.56,172.44
-8.81,-30.44,144.06
2.38,-25.94,175.0
41.06,-19.25,162.5
4.06,-26.0,184.31
-1.75,-21.12,178.38
6.19,-11.19,134.63
-53.38,-27.94,117.75
42.94,-2.13,159.94
-12.63,-25.12,152.19
-21.12,-26.06,142.5
-18.0,-6.75,130.44
7.38,-14.81,159.0
-28.12,-17.19,134.19
20.31,-11.31,170.81
23.5,-24.87,159.44
-50.31,-31.37,128.94
-17.0,-33.56,141.94
-0.88,-24.44,170.94
-37.88,-32.44,147.56
-47.44,-29.44,138.0
44.63,-12.13,169.25
1.06,-24.37,176.94
-15.0,-7.81,125.87
17.5,-26.62,166.06
11.88,-23.62,165.06
-1.63,-28.12,181.06
-1.5,-24.81,162.56
-27.44,-35.06,145.25
39.81,0.0,155.63
6.94,-19.75,157.06
44.63,-0.12,157.19
6.0,-29.69,148.31
-17.56,-32.38,151.75
36.44,2.5,143.38
12.25,5.94,129.38
45.0,-19.44,151.5
3.19,-19.5,153.81
48.13,-15.38,168.19
-14.69,-19.5,130.19
44.0,-14.25,149.38
5.63,-28.0,185.06
33.63,1.25,144.19
4.94,-18.25,166.25
-21.0,-29.0,153.38
-19.62,-19.31,131.56
-0.19,-26.37,167.69
-30.44,-35.19,142.88
9.38,-25.81,153.25
-17.19,-5.75,125.81
-18.87,-14.56,132.75
4.25,-7.06,129.38
5.75,-27.62,184.06
-1.25,-8.06,127.87
42.69,-0.19,160.94
-24.25,-34.69,138.56
39.63,-0.06,169.19
-51.31,-26.69,129.06
3.19,-12.88,134.19
3.38,-27.69,187.44
4.38,-7.94,127.12
-49.81,-25.69,132.56
-0.69,-28.25,179.69
-31.75,-35.94,132.94
5.44,-21.94,175.5
-9.31,-23.06,150.31
0.88,-9.06,123.31
12.94,-29.37,162.13
-25.75,-27.25,158.13
5.06,-13.0,143.81
30.0,4.13,142.31
-45.0,-33.69,127.56
39.88,-8.81,178.94
42.19,-18.44,166.06
31.12,-23.81,164.0
-22.19,-34.13,139.69
26.62,-25.37,163.38
3.94,-10.06,130.75
-1.75,-31.06,147.06
41.13,-19.62,149.63
-31.25,-36.13,134.06
23.62,-9.13,171.06
7.88,-23.81,176.88
4.0,-6.81,138.38
43.38,-5.56,171.44
1.31,-27.94,182.31
45.63,-0.75,164.56
23.5,-8.69,175.94
3.88,-6.13,133.69
6.31,-8.81,134.81
20.69,6.5,135.75
-32.63,-35.06,145.56
42.19,2.69,154.56
20.25,-22.12,163.06
2.13,-11.69,145.31
3.13,-9.19,127.19
42.69,-1.25,164.44
13.94,-16.0,182.5
3.13,-15.63,150.0
6.38,-14.44,159.63
4.38,-26.37,161.69
-0.25,-22.19,159.38
29.44,2.13,144.69
6.25,-27.56,185.19
33.88,1.94,152.0
33.94,4.69,145.13
3.25,-11.56,127.87
-1.63,-27.75,179.69
40.13,-2.31,164.38
-18.31,-30.06,152.38
8.0,-27.31,147.75
-0.5,-27.37,179.13
5.63,-12.94,144.69
-31.0,-32.69,138.38
0.81,-12.44,139.38
3.44,-25.56,175.63
-14.31,-7.0,128.81
-24.12,-33.75,147.19
29.69,-25.81,163.63
-35.63,-36.19,130.63
13.31,-16.19,176.88
-19.87,-33.13,144.38
-53.0,-29.37,124.69
-10.31,6.44,114.25
32.75,0.5,139.75
5.38,-27.06,185.44
-25.12,-34.69,146.13
-49.38,-32.25,122.31
-1.37,-29.31,186.44
-23.12,-31.87,147.56
44.75,-16.94,159.5
4.56,-6.81,128.13
42.13,-19.62,149.31
-21.12,-3.5,129.63
-28.56,-29.25,157.06
0.81,-24.56,180.06
26.87,-20.87,164.56
44.75,-17.06,149.69
34.75,-19.56,149.88
42.69,-18.0,152.13
-41.38,-34.75,130.13
36.88,-7.63,179.94
-16.87,-29.44,163.0
34.06,-0.19,145.44
5.56,-26.37,173.56
4.38,-20.19,177.69
43.13,-1.19,172.56
42.94,-19.12,153.19
-51.88,-30.19,125.69
-0.63,-20.62,167.81
43.81,-5.0,176.44
1.69,-25.69,173.69
6.69,-10.0,126.19
-26.87,-14.0,126.56
-1.31,-23.06,172.06
31.5,-9.69,181.19
2.56,-29.06,187.63
-52.38,-29.44,120.44
0.94,-27.56,185.94
22.62,-24.37,148.75
4.56,-7.25,126.06
40.38,0.0,173.19
40.56,-18.94,155.63
-15.38,-24.31,145.44
4.25,-11.0,139.81
-17.19,-18.81,132.94
-52.81,-28.25,114.81
18.25,-10.81,181.06
-0.81,-27.31,178.44
1.44,-8.63,121.37
-53.13,-27.87,125.5
-2.44,2.0,128.44
35.44,-22.0,155.88
6.13,-7.94,133.13
37.06,-20.56,148.69
-0.81,-28.75,183.63
4.25,-13.63,151.81
-41.94,-27.62,147.5
36.5,-21.25,167.63
-3.75,2.94,127.12
-19.37,-8.38,128.38
28.12,9.5,141.5
-3.56,-27.75,166.31
-3.31,-22.31,168.94
39.19,-17.56,168.19
-0.25,4.31,127.56
5.31,-13.13,148.19
7.75,-19.56,177.88
0.0,-25.81,181.0
36.81,-0.81,172.69
35.44,2.63,148.69
-2.56,-27.56,160.63
5.44,-26.25,170.75
39.31,0.5,144.75
3.69,-5.13,129.5
-46.0,-30.44,139.88
44.63,2.0,164.56
-47.63,-32.25,120.75
14.0,-12.88,169.06
34.38,2.81,144.0
32.94,-2.06,175.31
3.75,-11.88,136.88
-44.5,-32.81,137.63
1.56,-23.56,167.88
37.56,-19.25,164.81
47.44,-15.19,169.88
-19.81,-25.12,146.06
39.75,-0.81,146.56
-52.69,-29.94,121.25
-12.56,-34.69,147.88
-20.12,-17.87,133.25
-10.56,-26.81,157.19
44.38,-19.19,151.56
0.63,-22.0,174.75
-15.75,-34.69,156.06
46.31,-19.5,158.5
34.81,2.06,155.44
-22.44,-31.0,156.13
3.25,-16.44,153.19
10.06,-14.44,176.44
-28.5,-14.75,130.88
40.44,-18.12,155.13
-5.19,-31.31,155.06
-22.56,-27.0,154.94
-34.13,-18.75,136.81
-4.63,3.94,125.87
-5.63,-23.94,166.44
0.25,-22.75,165.88
5.31,-9.56,127.19
4.0,-27.62,178.19
39.56,2.75,163.25
44.81,-18.12,153.38
0.81,-22.19,172.88
-14.75,-9.19,127.06
-25.87,-23.87,140.81
21.31,-23.87,164.38
-3.31,-26.12,175.25
39.13,-2.19,177.56
-53.19,-29.19,120.44
13.25,-21.81,163.0
-51.44,-29.5,116.87
2.38,-14.38,146.44
-2.0,-19.87,168.69
-16.69,-7.0,124.87
18.19,-26.44,166.06
12.56,9.06,133.88
5.31,-26.56,171.94
1.81,-12.88,144.44
8.13,-9.69,127.06
40.31,-19.69,149.75
15.31,-25.75,148.38
-1.31,-23.0,171.88
36.31,4.13,146.44
4.13,-27.25,184.5
4.13,6.0,128.25
21.5,-21.62,166.19
-2.94,-25.37,180.19
0.31,-18.56,159.25
-18.31,-21.19,139.38
4.94,-19.19,168.31
-31.25,-24.94,142.88
-28.62,-35.31,144.31
44.94,-11.75,168.75
44.63,2.31,162.63
-28.69,-19.81,141.25
-19.62,-30.94,156.38
7.38,-13.31,143.69
-39.0,-32.69,147.0
2.06,-11.56,136.69
-2.13,-25.62,178.94
30.81,-20.37,162.56
-0.69,-23.06,174.13
-32.56,-27.87,155.88
3.5,-28.69,181.63
-1.44,-28.44,185.06
26.44,-21.06,164.63
-15.63,-34.81,142.81
5.25,-7.63,125.94
3.69,-5.38,130.06
-5.0,2.38,126.87
3.56,-11.56,135.5
4.19,-10.44,148.31
-28.25,-20.12,133.06
7.25,-24.12,170.19
-0.19,-12.88,132.69
7.56,-11.56,144.56
30.06,3.94,137.19
-15.94,0.88,131.63
-0.94,-29.19,185.31
3.25,-10.56,136.5
-12.94,-6.94,129.5
1.12,-24.44,181.25
-14.56,-12.31,127.94
42.44,-1.31,170.94
-8.94,-0.44,125.81
33.75,-22.94,160.44
3.94,-23.81,164.63
35.81,-3.75,165.38
-1.31,-22.94,173.5
41.19,-21.06,160.5
8.38,-19.87,157.25
7.56,-7.75,125.25
26.0,-4.44,179.31
44.88,-19.31,151.38
7.31,-20.87,161.25
-29.31,-35.69,148.38
-12.0,-30.31,148.69
5.06,-11.75,145.5
17.25,-11.56,169.88
-30.69,-35.19,147.19
-16.12,-31.0,162.13
43.13,-14.88,153.94
1.69,-8.31,118.69
39.13,-1.5,150.88
-46.63,-32.75,121.81
-34.88,-34.63,140.69
34.75,-22.62,160.31
-14.0,-31.94,152.5
3.38,-12.5,142.81
39.56,-3.19,176.75
36.69,1.63,157.81
42.75,-13.81,149.06
-14.38,-26.31,157.44
2.44,-19.06,155.88
4.0,-12.75,137.81
3.31,-29.19,163.19
-0.12,-24.62,176.81
20.12,-23.87,148.31
0.94,-23.31,177.5
4.56,-20.94,169.25
2.25,-19.69,164.19
37.44,-8.06,178.25
47.31,-5.5,176.69
30.44,2.88,143.75
-0.88,-25.0,180.19
2.44,-26.06,176.19
2.31,-24.06,175.0
11.25,-27.37,149.94
33.06,-20.0,162.31
14.38,-13.06,178.06
-40.56,-33.38,132.5
44.38,-5.25,177.81
-49.19,-31.87,124.37
7.06,-12.94,142.13
-7.94,-30.75,164.63
-1.44,-25.69,182.88
3.25,-14.0,144.63
1.0,-9.69,130.88
2.06,-11.0,125.37
40.63,-7.88,174.94
10.56,-19.37,158.25
3.75,-9.38,139.06
35.25,4.63,145.0
6.31,3.88,129.38
24.19,-25.25,147.69
3.63,-10.56,135.38
4.06,-9.38,127.19
-3.31,-24.81,182.13
-5.75,-27.0,150.63
22.94,6.06,138.44
45.5,-11.94,168.94
-31.94,-33.81,144.06
25.5,-21.19,161.88
4.38,13.13,134.94
4.63,-11.75,142.75
5.75,-5.44,125.25
-8.69,-24.25,152.38
-29.44,-17.94,129.69
28.0,3.44,137.19
-43.06,-30.25,144.25
1.25,-11.13,139.69
2.44,-10.69,132.56
0.44,-11.81,129.56
8.63,8.56,131.38
34.56,-4.38,167.44
17.75,5.5,132.44
35.94,-9.69,172.25
-13.06,-29.0,157.56
42.88,-15.63,170.25
33.81,1.25,144.88
2.19,-11.81,135.5
35.38,1.75,147.19
31.25,-8.38,171.31
-4.19,-31.12,155.63
49.69,-15.0,168.94
1.94,-9.63,133.44
44.25,0.5,158.31
-3.13,-26.06,175.38
43.56,-3.38,159.06
1.25,-26.75,184.81
-52.94,-28.25,118.06
1.63,-23.69,178.5
39.19,-5.25,171.38
24.25,-23.87,148.88
-20.81,-35.31,153.81
7.56,-9.06,129.69
3.06,-9.75,129.44
46.63,-2.63,171.75
-19.12,-25.75,141.38
19.31,-11.44,178.69
1.5,-24.62,166.94
1.75,-9.75,135.75
7.31,-28.94,183.5
-30.37,-30.69,154.38
-16.56,-11.69,126.94
38.44,-15.88,167.19
28.31,-20.44,163.69
-0.19,-28.81,158.0
1.12,-23.31,165.13
-10.88,-27.87,161.75
-30.81,-34.31,147.69
3.69,-12.06,136.56
4.19,-26.44,152.44
3.0,-17.75,166.63
5.56,-26.31,168.81
35.25,-22.37,148.56
1.81,-16.44,159.13
0.88,-8.81,119.19
33.25,1.94,142.94
34.38,-1.63,175.13
4.94,-11.88,147.75
4.75,-13.63,143.38
46.19,0.0,162.81
-0.06,1.44,129.19
46.63,-5.94,177.06
2.25,-26.94,182.5
40.31,-18.37,155.06
8.88,-18.19,176.69
6.44,-22.94,162.63
40.69,5.63,158.88
7.94,-13.94,154.13
2.5,-9.69,134.63
18.44,-26.25,155.69
-10.69,-34.25,148.38
10.0,-27.5,158.38
-19.37,-17.06,129.44
47.44,-20.31,151.06
-8.5,-27.0,161.31
-18.0,-16.87,135.13
3.5,-9.06,127.19
-13.56,-12.63,129.0
-6.25,4.19,130.19
6.56,-11.88,134.81
22.37,-21.31,170.56
3.06,-13.56,142.69
41.5,-1.19,148.63
1.06,-29.56,184.25
34.0,-22.94,167.69
-0.06,-26.56,185.56
-25.56,-35.5,151.5
-1.69,-27.12,181.31
-8.88,-25.0,162.5
0.44,-8.56,124.0
-3.0,-25.19,159.19
-12.25,-15.19,126.5
-1.0,-26.0,183.25
-19.19,-8.88,127.5
1.31,-20.37,161.13
25.81,-9.69,175.56
0.12,-24.31,174.19
4.44,-6.5,126.37
11.88,-13.31,177.44
-28.0,-19.81,134.44
-19.81,-36.5,144.31
42.0,-0.06,161.38
-47.19,-30.56,135.06
-50.5,-29.44,128.13
0.81,-28.37,186.94
-37.69,-33.88,140.25
1.94,-8.31,130.0
31.19,4.69,141.56
1.06,-21.75,172.13
38.19,-23.25,157.69
7.56,-21.12,170.75
39.31,-22.87,157.81
3.5,-17.19,143.38
10.31,-23.94,146.81
36.25,2.44,152.19
41.25,-15.63,153.81
-3.5,-22.94,168.69
-4.25,-24.56,181.88
42.25,-15.75,170.19
38.63,0.0,150.56
17.5,-27.37,156.0
-52.19,-30.0,125.37
38.5,1.12,161.63
-18.06,-4.38,128.88
48.25,-15.25,170.5
-50.5,-27.12,135.5
1.06,3.69,131.19
2.0,-15.94,157.56
7.06,-15.06,159.81
2.94,-17.69,163.38
44.75,-15.56,170.38
-13.75,-30.62,148.31
46.31,-2.13,166.44
5.38,-9.69,129.31
4.63,-9.63,149.38
30.87,-7.63,175.94
0.81,-27.19,184.88
4.25,-30.31,152.13
3.69,-14.75,147.31
-1.0,-28.12,175.5
3.75,-11.75,136.44
38.19,3.5,149.0
-8.69,3.63,119.44
29.87,2.75,140.25
2.31,-27.06,180.31
3.19,-13.63,144.0
3.31,-25.25,172.13
-2.31,-27.69,159.88
-50.13,-25.56,132.25
5.19,-11.88,146.44
-14.38,-24.19,143.38
0.44,-25.12,179.25
-9.31,-25.19,161.56
-44.13,-31.62,136.25
3.75,-10.19,133.88
-18.19,-14.88,128.44
14.25,-15.69,182.19
0.81,-26.12,180.56
7.0,-16.62,149.19
3.25,-9.69,133.63
0.0,-20.56,163.56
2.56,-8.44,118.69
10.94,-25.44,153.38
44.44,-1.44,152.19
-12.94,-23.0,153.25
11.06,-14.13,176.44
44.06,-15.56,170.38
20.06,-26.75,147.44
1.0,-25.94,182.25
-0.63,-28.25,171.63
1.37,-23.0,173.44
-1.12,-23.12,172.38
-41.56,-31.12,140.88
34.63,0.94,153.63
43.38,-13.94,149.38
-47.5,-29.06,137.94
0.88,-30.31,153.44
-30.31,-35.31,147.5
-46.56,-27.44,139.38
-37.31,-35.13,127.69
1.06,-23.12,169.25
3.38,-7.0,128.19
1.88,-8.13,119.12
40.94,-2.38,151.13
2.94,-5.13,131.13
-19.06,-9.25,129.19
-2.38,-25.94,187.25
-18.31,-16.31,129.88
-0.12,-20.94,176.75
21.44,10.0,131.38
2.56,-21.75,168.88
-4.0,-28.87,186.19
6.56,-18.94,168.0
32.75,-23.31,167.56
1.88,-10.38,133.31
43.63,-17.5,156.19
24.06,-24.75,159.5
-20.25,-16.25,127.87
3.19,-9.19,127.0
6.19,-27.87,149.19
-1.75,-9.31,124.75
-31.37,-35.0,146.63
1.37,-17.75,156.56
-21.0,-27.44,156.63
3.81,-8.75,128.44
-55.19,-27.0,122.69
-9.13,-24.56,151.0
6.13,-12.5,141.75
32.56,-22.75,164.31
-6.0,-31.31,154.81
37.56,-1.19,180.44
-1.37,-28.5,185.38
6.69,-22.81,165.81
2.81,-28.87,184.69
0.44,-8.88,126.37
24.12,-8.38,180.38
5.69,-13.13,145.44
6.0,-25.87,185.44
43.06,-15.44,154.13
-3.25,-31.31,146.94
32.06,-17.69,177.5
-36.25,-32.31,132.06
38.94,-23.0,157.75
43.56,-3.31,158.63
14.81,-25.12,147.56
40.75,-19.62,149.69
2.06,-9.13,118.19
7.5,-29.75,156.19
0.94,-29.69,183.94
12.38,-26.94,158.38
34.81,-18.5,167.75
-14.06,-11.88,127.94
1.63,-9.25,126.69
5.44,-28.69,183.75
-11.19,-24.87,139.94
4.94,-26.12,174.69
11.19,7.06,130.94
8.5,-18.06,174.44
22.69,-21.5,147.56
-0.06,-20.25,165.69
44.38,-18.56,148.56
-6.0,-22.25,155.31
-38.0,-35.25,136.25
-49.25,-30.44,130.5
-14.69,-6.38,125.81
41.06,-19.56,152.81
6.5,-18.69,156.44
-2.63,-24.69,179.25
-36.81,-33.13,141.38
1.88,-14.0,145.5
0.06,-8.69,135.38
-4.19,-30.06,168.81
43.38,-0.06,154.56
1.06,-5.69,120.87
31.19,-8.44,178.88
-42.56,-32.06,137.19
40.13,-21.75,163.19
19.06,-26.12,150.31
37.19,1.44,160.13
3.5,-9.56,135.75
44.56,-14.63,149.69
0.12,-23.12,180.81
40.56,-18.81,155.44
8.25,-20.19,159.56
18.12,-14.31,179.5
-7.0,-27.19,170.13
21.69,4.25,134.19
-28.69,-28.25,157.69
37.38,2.25,159.25
1.25,-26.25,186.25
4.38,-15.94,152.75
43.25,-4.06,171.63
